"No.","Time","Source","Destination","Protocol","Length","Info"
"8128","8.944384","","","CAN","16","STD: 0x00000372   00 70 00 00 00 00 00 00"
"8129","8.946517","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"8130","8.946823","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8131","8.952315","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"8132","8.952701","","","CAN","16","STD: 0x00000280   00 0b 00 00 00 00 00 00"
"8133","8.953588","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8134","8.954505","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8135","8.954814","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8136","8.955042","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8137","8.955270","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c0"
"8138","8.955637","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8139","8.956441","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"8140","8.956820","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8141","8.957059","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8142","8.957486","","","CAN","16","STD: 0x00000152   f1 b4 00 00 00 00 08 80"
"8143","8.962277","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"8144","8.963696","","","CAN","16","STD: 0x00000282   98 02 00 4d 50 01 2a 00"
"8145","8.963988","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8146","8.966502","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"8147","8.966812","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8148","8.967123","","","CAN","16","STD: 0x00000360   00 00 52 62 30 40 01 00"
"8149","8.967389","","","CAN","16","STD: 0x00000362   80 6d 60 b6 4f 3e be 04"
"8150","8.967685","","","CAN","16","STD: 0x00000361   00 01 31 d8 61 00 00 00"
"8151","8.972304","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"8152","8.972699","","","CAN","16","STD: 0x00000280   00 0c 00 00 00 00 00 00"
"8153","8.973361","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8154","8.973661","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"8155","8.974548","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8156","8.974868","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8157","8.975114","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8158","8.975423","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 c1"
"8159","8.975927","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8160","8.976589","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"8161","8.976911","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8162","8.977217","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8163","8.977470","","","CAN","16","STD: 0x00000152   f9 c4 00 00 00 00 08 80"
"8164","8.977790","","","CAN","16","STD: 0x00000660   ff ff 13 9c 00 00 01 28"
"8165","8.979882","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 04 00 00"
"8166","8.982282","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"8167","8.983738","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8168","8.986466","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"8169","8.986902","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8170","8.992381","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"8171","8.992710","","","CAN","16","STD: 0x00000280   00 0d 00 00 00 00 00 00"
"8172","8.993312","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8173","8.994503","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8174","8.994815","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8175","8.995048","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8176","8.995347","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 c2"
"8177","8.995589","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8178","8.996391","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"8179","8.996787","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8180","8.997030","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8181","8.997437","","","CAN","16","STD: 0x00000152   f1 d4 00 00 00 00 08 80"
"8182","9.002295","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"8183","9.003783","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8184","9.006456","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"8185","9.006757","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8186","9.012317","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"8187","9.012634","","","CAN","16","STD: 0x00000280   00 0e 00 00 00 00 00 00"
"8188","9.013345","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8189","9.013651","","","CAN","16","STD: 0x00000282   98 12 00 4d 50 01 2a 00"
"8190","9.014522","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8191","9.014843","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8192","9.015088","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8193","9.015389","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c3"
"8194","9.015939","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8195","9.016352","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"8196","9.016677","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8197","9.016918","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8198","9.017301","","","CAN","16","STD: 0x00000152   f1 e4 00 00 00 00 08 80"
"8199","9.017548","","","CAN","16","STD: 0x00000360   00 00 52 62 30 40 01 00"
"8200","9.017855","","","CAN","16","STD: 0x00000361   00 01 31 d8 62 00 00 00"
"8201","9.018377","","","CAN","16","STD: 0x00000362   d5 6d 60 b6 4f 3e be 04"
"8202","9.022271","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"8203","9.023720","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8204","9.026461","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"8205","9.026704","","","CAN","9","STD: 0x00000376   fa"
"8206","9.026997","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8207","9.027739","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 05 00 00"
"8208","9.032313","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"8209","9.032711","","","CAN","16","STD: 0x00000280   00 0f 00 00 00 00 00 00"
"8210","9.033347","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8211","9.034525","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8212","9.034850","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8213","9.035094","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8214","9.035401","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 c4"
"8215","9.035926","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8216","9.036487","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"8217","9.036810","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8218","9.037053","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8219","9.037356","","","CAN","16","STD: 0x00000152   f9 f4 00 00 00 00 08 80"
"8220","9.042286","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"8221","9.043719","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8222","9.044371","","","CAN","16","STD: 0x00000372   00 80 00 00 00 00 00 00"
"8223","9.046408","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"8224","9.046711","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8225","9.052300","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"8226","9.052616","","","CAN","16","STD: 0x00000280   00 00 00 00 00 00 00 00"
"8227","9.053653","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8228","9.054516","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8229","9.054838","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8230","9.055078","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8231","9.055386","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c5"
"8232","9.055697","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8233","9.056248","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"8234","9.056569","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8235","9.056894","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8236","9.057271","","","CAN","16","STD: 0x00000152   f9 04 00 00 00 00 08 80"
"8237","9.062283","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"8238","9.063738","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8239","9.064042","","","CAN","16","STD: 0x00000282   98 22 00 4d 50 11 2a 00"
"8240","9.066362","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"8241","9.066682","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8242","9.066928","","","CAN","16","STD: 0x00000360   00 00 52 62 30 40 01 00"
"8243","9.067294","","","CAN","16","STD: 0x00000361   00 01 31 d8 63 00 00 00"
"8244","9.067601","","","CAN","16","STD: 0x00000362   d5 6d 60 b6 4f 3e be 04"
"8245","9.072290","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"8246","9.072685","","","CAN","16","STD: 0x00000280   00 01 00 00 00 00 00 00"
"8247","9.073405","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8248","9.073702","","","CAN","16","STD: 0x000003d1   a1 0f 00 00 fd 00 00 00"
"8249","9.074516","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8250","9.074860","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8251","9.075107","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8252","9.075422","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c6"
"8253","9.075667","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8254","9.075973","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 06 00 00"
"8255","9.076640","","","CAN","16","STD: 0x00000140   00 00 00 40 00 00 0f 00"
"8256","9.076964","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8257","9.077286","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8258","9.077590","","","CAN","16","STD: 0x00000152   f1 14 00 00 00 00 08 80"
"8259","9.077910","","","CAN","9","STD: 0x00000376   fa"
"8260","9.082281","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"8261","9.083711","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8262","9.086381","","","CAN","16","STD: 0x00000140   00 01 00 40 00 00 0f 00"
"8263","9.086687","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8264","9.092341","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"8265","9.092671","","","CAN","16","STD: 0x00000280   00 02 00 00 00 00 00 00"
"8266","9.093357","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8267","9.094523","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8268","9.094834","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8269","9.095069","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8270","9.095368","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 c7"
"8271","9.095611","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8272","9.096209","","","CAN","16","STD: 0x00000140   00 02 00 40 00 00 0f 00"
"8273","9.096518","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8274","9.096762","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8275","9.097228","","","CAN","16","STD: 0x00000152   f1 24 00 00 00 00 08 80"
"8276","9.102295","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"8277","9.103712","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8278","9.106297","","","CAN","16","STD: 0x00000140   00 03 00 40 00 00 0f 00"
"8279","9.106603","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8280","9.112331","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"8281","9.112660","","","CAN","16","STD: 0x00000280   00 03 00 00 00 00 00 00"
"8282","9.113392","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8283","9.113694","","","CAN","16","STD: 0x00000282   98 32 00 4d 50 11 2a 00"
"8284","9.114530","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8285","9.114853","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8286","9.115168","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8287","9.115688","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8288","9.116360","","","CAN","16","STD: 0x00000140   00 04 00 40 00 00 0f 00"
"8289","9.116687","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8290","9.116944","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8291","9.117297","","","CAN","16","STD: 0x00000152   f9 34 00 00 00 00 08 80"
"8292","9.117605","","","CAN","16","STD: 0x00000361   00 01 31 d8 64 00 00 00"
"8293","9.118130","","","CAN","16","STD: 0x00000362   f0 6e 60 b6 4f 3e be 04"
"8294","9.122267","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"8295","9.123714","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 07 00 00"
"8296","9.124014","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8297","9.126359","","","CAN","16","STD: 0x00000140   00 05 00 40 00 00 0f 00"
"8298","9.126954","","","CAN","9","STD: 0x00000376   fa"
"8299","9.126970","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8300","9.132343","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"8301","9.132670","","","CAN","16","STD: 0x00000280   00 04 00 00 00 00 00 00"
"8302","9.133395","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8303","9.134527","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8304","9.134848","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8305","9.135095","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8306","9.135399","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 c9"
"8307","9.135926","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8308","9.136250","","","CAN","16","STD: 0x00000140   00 06 00 40 00 00 0f 00"
"8309","9.136575","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8310","9.136823","","","CAN","16","STD: 0x00000152   f1 44 00 00 00 00 08 80"
"8311","9.137204","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8312","9.137469","","","CAN","16","STD: 0x00000378   21 00 00 00 00 00 00 00"
"8313","9.142268","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"8314","9.143743","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8315","9.144362","","","CAN","16","STD: 0x00000372   00 98 00 00 00 00 00 00"
"8316","9.146255","","","CAN","16","STD: 0x00000140   00 07 00 40 00 00 0f 00"
"8317","9.146560","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8318","9.152329","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
"8319","9.152654","","","CAN","16","STD: 0x00000280   00 05 00 00 00 00 00 00"
"8320","9.153698","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8321","9.154532","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8322","9.154855","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8323","9.155098","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8324","9.155406","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 ca"
"8325","9.155720","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8326","9.156208","","","CAN","16","STD: 0x00000140   00 08 00 40 00 00 0f 00"
"8327","9.156601","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8328","9.156930","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8329","9.157350","","","CAN","16","STD: 0x00000152   f9 54 00 00 00 00 08 80"
"8330","9.162241","","","CAN","16","STD: 0x00000002   ff 81 70 0f ff 00 00 00"
"8331","9.163675","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8332","9.163965","","","CAN","16","STD: 0x00000282   98 42 00 4d 50 11 2a 00"
"8333","9.166224","","","CAN","16","STD: 0x00000140   00 09 00 40 00 00 0f 00"
"8334","9.166468","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8335","9.166849","","","CAN","16","STD: 0x00000360   00 00 52 62 30 40 01 00"
"8336","9.167080","","","CAN","16","STD: 0x00000362   f0 6e 60 b6 4f 3e be 04"
"8337","9.167455","","","CAN","16","STD: 0x00000361   00 01 31 d8 65 00 00 00"
"8338","9.171732","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 08 00 00"
"8339","9.172301","","","CAN","16","STD: 0x00000002   ff 81 70 01 f1 00 00 00"
"8340","9.172619","","","CAN","16","STD: 0x00000280   00 06 00 00 00 00 00 00"
"8341","9.173480","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8342","9.173782","","","CAN","16","STD: 0x000003d1   9f 0f 00 00 fd 00 00 00"
"8343","9.174521","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8344","9.174845","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8345","9.175091","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8346","9.175398","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 cb"
"8347","9.175934","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8348","9.176342","","","CAN","16","STD: 0x00000140   00 0a 00 40 00 00 0f 00"
"8349","9.176664","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8350","9.176911","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8351","9.177278","","","CAN","16","STD: 0x00000152   f9 64 00 00 00 00 08 80"
"8352","9.177596","","","CAN","9","STD: 0x00000376   fa"
"8353","9.182260","","","CAN","16","STD: 0x00000002   ff 81 70 03 f3 00 00 00"
"8354","9.183685","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8355","9.186200","","","CAN","16","STD: 0x00000140   00 0b 00 40 00 00 0f 00"
"8356","9.186505","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8357","9.192332","","","CAN","16","STD: 0x00000002   ff 81 70 05 f5 00 00 00"
"8358","9.192663","","","CAN","16","STD: 0x00000280   00 07 00 00 00 00 00 00"
"8359","9.193411","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8360","9.194507","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8361","9.194815","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8362","9.195046","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8363","9.195345","","","CAN","15","STD: 0x000000d3   00 46 c0 4e 00 00 cc"
"8364","9.195588","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8365","9.196185","","","CAN","16","STD: 0x00000140   00 0c 00 40 00 00 0f 00"
"8366","9.196495","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8367","9.196807","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8368","9.197113","","","CAN","16","STD: 0x00000152   f1 74 00 00 00 00 08 80"
"8369","9.202284","","","CAN","16","STD: 0x00000002   ff 81 70 07 f7 00 00 00"
"8370","9.203678","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8371","9.206203","","","CAN","16","STD: 0x00000140   00 0d 00 40 00 00 0f 00"
"8372","9.206506","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8373","9.212269","","","CAN","16","STD: 0x00000002   ff 81 70 09 f9 00 00 00"
"8374","9.212573","","","CAN","16","STD: 0x00000280   00 08 00 00 00 00 00 00"
"8375","9.213402","","","CAN","16","STD: 0x00000156   01 80 00 00 00 00 00 05"
"8376","9.213693","","","CAN","16","STD: 0x00000282   8e 52 00 4d 50 11 2a 00"
"8377","9.214484","","","CAN","16","STD: 0x000000d0   75 00 00 00 00 00 00 00"
"8378","9.214798","","","CAN","12","STD: 0x000000d1   00 00 00 80"
"8379","9.215030","","","CAN","16","STD: 0x000000d2   00 00 ff ff 10 00 00 00"
"8380","9.215328","","","CAN","15","STD: 0x000000d3   80 46 c0 4e 00 00 cd"
"8381","9.215630","","","CAN","16","STD: 0x000000d4   00 00 00 00 00 00 00 00"
"8382","9.216146","","","CAN","16","STD: 0x00000140   00 0e 00 40 00 00 0f 00"
"8383","9.216459","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8384","9.216700","","","CAN","16","STD: 0x00000144   c0 00 06 90 42 24 a0 00"
"8385","9.217000","","","CAN","16","STD: 0x00000152   f1 84 00 00 00 00 08 80"
"8386","9.217377","","","CAN","16","STD: 0x00000361   00 01 31 d8 66 00 00 00"
"8387","9.217888","","","CAN","16","STD: 0x00000362   2b 6f 60 b6 4f 3e be 04"
"8388","9.219679","","","CAN","16","STD: 0x00000370   ff ff 20 01 80 09 00 00"
"8389","9.222252","","","CAN","16","STD: 0x00000002   ff 81 70 0b fb 00 00 00"
"8390","9.223669","","","CAN","16","STD: 0x00000371   ff ff 00 00 80 4d 03 00"
"8391","9.226196","","","CAN","16","STD: 0x00000140   00 0f 00 40 00 00 0f 00"
"8392","9.226442","","","CAN","9","STD: 0x00000376   fa"
"8393","9.226736","","","CAN","16","STD: 0x00000141   59 26 74 27 00 80 3f 00"
"8394","9.232321","","","CAN","16","STD: 0x00000002   ff 81 70 0d fd 00 00 00"
